,loss_KNIFE,error_KNIFE,loss_Schraudolph,error_Schraudolph,loss_DoE,error_DoE,loss_true_entropy,loss_oracle,error_oracle
16374,-2.1763832160516965,0.4206589178343809,-1.233255069350168,1.3637870645359094,6.566965427334196,9.164007561220274,-2.5970421338860774,-2.728274096949118,-0.13123196306304052
16375,-2.079176235363397,0.5178658985226803,-1.1804924559889454,1.416549677897132,6.607489674887326,9.204531808773403,-2.5970421338860774,-2.919494178525016,-0.3224520446389385
16376,-2.090721091509674,0.5063210423764035,-1.1975323513377225,1.399509782548355,6.580646967863281,9.177689101749358,-2.5970421338860774,-2.818827502455149,-0.22178536856907138
16377,-1.7520611478766153,0.8449809860094621,-0.7338567992000442,1.8631853346860332,6.600536850694333,9.19757898458041,-2.5970421338860774,-2.582672305133634,0.014369828752443414
16378,-1.468145552008794,1.1288965818772834,-0.6676847901140164,1.929357343772061,6.661681465008975,9.258723598895052,-2.5970421338860774,-2.4554018995839453,0.14164023430213213
16379,-2.0793655770310333,0.5176765568550441,-1.1725329195849672,1.4245092143011102,6.569762857717272,9.16680499160335,-2.5970421338860774,-2.7252299078087137,-0.12818777392263625
16380,-1.8882977142200241,0.7087444196660533,-1.0157877590862583,1.5812543747998191,6.592423231689447,9.189465365575526,-2.5970421338860774,-2.5181755627281834,0.07886657115789397
16381,-1.5903882296492424,1.006653904236835,-0.8117126176027376,1.7853295162833398,6.64871880953422,9.245760943420297,-2.5970421338860774,-2.5943424127215455,0.0026997211645318764
16382,-1.6035790464272854,0.993463087458792,-0.7126442727204887,1.8843978611655887,6.620344285342259,9.217386419228337,-2.5970421338860774,-2.569209528481775,0.027832605404302324
16383,-1.9678341445198044,0.629207989366273,-0.8094420669953626,1.7876000668907148,6.606527806837108,9.203569940723185,-2.5970421338860774,-2.630247750609873,-0.03320561672379574
16384,-1.7202860473879875,0.8767560864980899,-0.957596752996947,1.6394453808891303,6.601293292448867,9.198335426334944,-2.5970421338860774,-2.5467532766888663,0.0502888571972111
16385,-1.784359244176095,0.8126828897099825,-0.8885144308645281,1.7085277030215493,6.625024926445106,9.222067060331185,-2.5970421338860774,-2.550046523680166,0.046995610205911476
16386,-1.7214877744174093,0.8755543594686681,-0.8857746771629891,1.7112674567230883,6.627328710287557,9.224370844173635,-2.5970421338860774,-2.566011539193043,0.031030594693034264
16387,-1.4164595547208467,1.1805825791652307,-0.5856174015143732,2.011424732371704,6.630988679865885,9.228030813751962,-2.5970421338860774,-2.3570379735787492,0.24000416030732818
16388,-1.4164221604996228,1.1806199733864546,-0.6384650783469805,1.958577055539097,6.61415541724042,9.211197551126498,-2.5970421338860774,-2.3568906507945657,0.24015148309151169
16389,-1.8633487983537889,0.7336933355322885,-1.04621228470566,1.5508298491804173,6.59485712837443,9.191899262260508,-2.5970421338860774,-2.6512961734803815,-0.05425403959430408
16390,-1.9278799971278258,0.6691621367582516,-0.7696672289168822,1.8273749049691952,6.611276326831451,9.208318460717528,-2.5970421338860774,-2.629935576062178,-0.032893442176100685
16391,-1.7736994802615706,0.8233426536245068,-0.8346781048545402,1.7623640290315372,6.619598416130604,9.216640550016681,-2.5970421338860774,-2.579301237177023,0.017740896709054432
16392,-1.7491771712870277,0.8478649625990498,-0.7389582422155357,1.8580838916705416,6.635000398443717,9.232042532329794,-2.5970421338860774,-2.540303232250527,0.0567389016355504
16393,-1.6976971329948247,0.8993450008912527,-0.841515469067502,1.7555266648185754,6.618450487820433,9.21549262170651,-2.5970421338860774,-2.498974290044635,0.0980678438414424
16394,-1.7057057264057232,0.8913364074803543,-0.8445137040938805,1.7525284297921968,6.627707061160888,9.224749195046964,-2.5970421338860774,-2.5847011981954244,0.012340935690652977
16395,-1.497305317680528,1.0997368162055494,-0.7349565764080762,1.862085557478001,6.660302702677617,9.257344836563695,-2.5970421338860774,-2.541403005405968,0.055639128480109434
16396,-2.0996071226772095,0.4974350112088679,-1.0926280996877225,1.504414034198355,6.592556037267758,9.189598171153836,-2.5970421338860774,-2.7946973811713605,-0.19765524728528305
16397,-1.878466972595932,0.7185751612901454,-1.00803384445752,1.5890082894285573,6.582761246247016,9.179803380133094,-2.5970421338860774,-2.6804801875680404,-0.083438053681963
16398,-1.500016610717588,1.0970255231684893,-0.7022984855079712,1.8947436483781062,6.6607959690105245,9.257838102896603,-2.5970421338860774,-2.4276266376408264,0.16941549624525098
16399,-1.8512400088504541,0.7458021250356233,-1.0390032349848928,1.5580388989011846,6.617607926335564,9.214650060221642,-2.5970421338860774,-2.784626015136501,-0.1875838812504238
16400,-1.8043437687480721,0.7926983651380053,-0.6852821540847296,1.9117599798013478,6.586852795970019,9.183894929856097,-2.5970421338860774,-2.413021113061061,0.18402102082501637
16401,-1.89215255232198,0.7048895815640974,-0.9469006204978998,1.6501415133881776,6.59137020061196,9.188412334498038,-2.5970421338860774,-2.6090337592159214,-0.011991625329843991
16402,-1.8511717001346308,0.7458704337514466,-0.9829182535449874,1.61412388034109,6.596656575905305,9.193698709791382,-2.5970421338860774,-2.629437039911764,-0.03239490602568651
16403,-1.5335491737488587,1.0634929601372187,-0.9215229432170875,1.67551919066899,6.588821583553032,9.185863717439108,-2.5970421338860774,-2.4492623799249253,0.14777975396115206
16404,-1.7265305077334656,0.8705116261526118,-0.7105872253142435,1.8864549085718338,6.6605218464205285,9.257563980306607,-2.5970421338860774,-2.649457631941656,-0.052415498055578436
16405,-1.7743835391458003,0.8226585947402771,-0.8692270686897757,1.7278150651963018,6.599164702972681,9.196206836858758,-2.5970421338860774,-2.564083621952862,0.032958511933215195
16406,-2.0621056978770245,0.5349364360090529,-0.963941359940281,1.6331007739457966,6.579862317303916,9.176904451189994,-2.5970421338860774,-2.7362079425601715,-0.13916580867409412
16407,-1.7886600694649983,0.8083820644210791,-0.9645526064066438,1.6324895274794335,6.6123377485445864,9.209379882430664,-2.5970421338860774,-2.6418957029843524,-0.04485356909827498
16408,-1.5423277311526624,1.054714402733415,-0.7701891762377914,1.8268529576482861,6.643679038559336,9.240721172445413,-2.5970421338860774,-2.4699051846214646,0.12713694926461283
16409,-1.5489371447165876,1.0481049891694898,-0.6857957973058052,1.9112463365802723,6.618978528839612,9.21602066272569,-2.5970421338860774,-2.4314859999426757,0.16555613394340174
