,loss_KNIFE,error_KNIFE,loss_Schraudolph,error_Schraudolph,loss_DoE,error_DoE,loss_true_entropy,loss_oracle,error_oracle
0,24.191242226877627,18.627703792058785,24.18921971463692,18.625681279818078,22.605582381013395,17.042043946194553,5.563538434818841,5.643184738098137,0.07964630327929623
1,24.078222866707257,18.514684431888416,24.103863949905527,18.540325515086685,22.69094227575734,17.1274038409385,5.563538434818841,5.474410993004326,-0.08912744181451515
2,24.005467576498006,18.441929141679164,24.06248140678229,18.498942971963448,22.699922476667716,17.136384041848874,5.563538434818841,5.331431186420282,-0.23210724839855867
3,23.928586469276034,18.365048034457192,24.01132108397738,18.447782649158537,22.656745334817543,17.0932068999987,5.563538434818841,5.5051637960407405,-0.05837463877810034
4,23.98430972836008,18.42077129354124,24.099398478787926,18.535860043969084,22.607676130798954,17.044137695980112,5.563538434818841,5.510671037556698,-0.05286739726214318
5,23.854644775482452,18.29110634066361,23.992613474465834,18.429075039646992,22.686114228293484,17.122575793474642,5.563538434818841,5.531456168944686,-0.032082265874154636
6,23.916433401292213,18.35289496647337,24.08232252364254,18.518784088823697,22.71127923846859,17.14774080364975,5.563538434818841,5.734783041370584,0.17124460655174278
7,23.805441902108953,18.24190346729011,23.99251902188906,18.428980587070217,22.72393303565281,17.160394600833968,5.563538434818841,5.415296197134355,-0.14824223768448608
8,23.77280138842483,18.20926295360599,23.995131592766562,18.43159315794772,22.71656150737862,17.15302307255978,5.563538434818841,5.680935305888395,0.11739687106955454
9,23.81841277195063,18.25487433713179,24.067600216492465,18.504061781673624,22.656463440039403,17.09292500522056,5.563538434818841,5.570728261308639,0.007189826489797824
10,23.751757876160752,18.18821944134191,24.02647604970668,18.46293761488784,22.479087782826507,16.915549348007666,5.563538434818841,5.603248381598492,0.03970994677965134
11,23.84024067253441,18.27670223771557,24.13228045549451,18.568742020675668,22.457463957852063,16.89392552303322,5.563538434818841,6.037768607116103,0.47423017229726216
12,23.65303585043867,18.089497415619828,23.96548882225368,18.401950387434837,22.709663530338396,17.146125095519555,5.563538434818841,5.7084051412028085,0.1448667063839677
13,23.66832775081518,18.10478931599634,24.009096591254234,18.445558156435393,22.511267928093716,16.947729493274874,5.563538434818841,5.520738121205415,-0.04280031361342562
14,23.617978733162428,18.054440298343586,23.98731663786797,18.423778203049128,22.54061509625954,16.977076661440698,5.563538434818841,5.40962098440105,-0.15391745041779092
15,23.536013396706142,17.9724749618873,23.931058489078904,18.367520054260062,22.631004238039203,17.06746580322036,5.563538434818841,5.587318898210106,0.023780463391265272
16,23.537560003277775,17.974021568458934,23.952989109418198,18.389450674599356,22.571878754970694,17.008340320151852,5.563538434818841,5.936196164968101,0.3726577301492604
17,23.387162570874295,17.823624136055454,23.81488250504342,18.25134407022458,22.716754446789214,17.153216011970372,5.563538434818841,5.369898550727765,-0.19363988409107602
18,23.491269464044713,17.92773102922587,23.955965652506876,18.392427217688034,22.539127687013966,16.975589252195125,5.563538434818841,5.889430360298003,0.3258919254791621
19,23.48421857757018,17.920680142751337,23.990230144198602,18.42669170937976,22.489597602640004,16.926059167821162,5.563538434818841,5.314901479004668,-0.248636955814173
